_id,PID,CM_ID,GIS_ID,ST_NUM,ST_NAME,UNIT_NUM,CITY,ZIP_CODE,BLDG_SEQ,NUM_BLDGS,LUC,LU,LU_DESC,BLDG_TYPE,OWN_OCC,OWNER,MAIL_ADDRESSEE,MAIL_STREET_ADDRESS,MAIL_CITY,MAIL_STATE,MAIL_ZIP_CODE,RES_FLOOR,CD_FLOOR,RES_UNITS,COM_UNITS,RC_UNITS,LAND_SF,GROSS_AREA,LIVING_AREA,LAND_VALUE,BLDG_VALUE,SFYI_VALUE,TOTAL_VALUE,GROSS_TAX,YR_BUILT,YR_REMODEL,STRUCTURE_CLASS,ROOF_STRUCTURE,ROOF_COVER,INT_WALL,EXT_FNISHED,INT_COND,EXT_COND,OVERALL_COND,BED_RMS,FULL_BTH,HLF_BTH,KITCHENS,TT_RMS,BDRM_COND,BTHRM_STYLE1,BTHRM_STYLE2,BTHRM_STYLE3,KITCHEN_TYPE,KITCHEN_STYLE1,KITCHEN_STYLE2,KITCHEN_STYLE3,HEAT_TYPE,HEAT_SYSTEM,AC_TYPE,FIREPLACES,ORIENTATION,NUM_PARKING,PROP_VIEW,CORNER_UNIT,Lat,Long
30292,0304906222,0304906000,0304906000,47,LAGRANGE ST,14D ( 1404 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,14,,,,"1,043",1043,1043,0,"1,379,000",0,"1,379,000","$15,031.10 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,2,2,0,1,4,,M - Modern,M - Modern,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,F - Front/Street,0,A - Average,Y - Yes,40.7032562,-73.9906705
30293,0304906224,0304906000,0304906000,47,LAGRANGE ST,14E ( 1405 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,14,,,,456,456,456,0,"710,500",0,"710,500","$7,744.45 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,0,1,0,1,2,,M - Modern,,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,M - Middle,0,A - Average,N - No,40.7032562,-73.9906705
30294,0304906226,0304906000,0304906000,47,LAGRANGE ST,14F ( 1406 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,14,,,,455,455,455,0,"709,600",0,"709,600","$7,734.64 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,0,1,0,1,2,,M - Modern,,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,M - Middle,0,A - Average,N - No,40.7032562,-73.9906705
30295,0304906228,0304906000,0304906000,47,LAGRANGE ST,14G ( 1407 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,14,,,,654,654,654,0,"934,000",0,"934,000","$10,180.60 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,1,1,0,1,3,,M - Modern,,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,A - Rear Above,0,A - Average,Y - Yes,40.7032562,-73.9906705
30298,0304906234,0304906000,0304906000,47,LAGRANGE ST,14J ( 1410 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,14,,,,578,578,578,0,"828,100",0,"828,100","$9,026.29 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,0,1,0,1,2,,M - Modern,,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,A - Rear Above,0,A - Average,Y - Yes,40.7032562,-73.9906705
30299,0304906236,0304906000,0304906000,47,LAGRANGE ST,15A ( 1501 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,15,,,,537,537,537,0,"790,400",0,"790,400","$8,615.36 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,0,1,0,1,2,,M - Modern,,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,F - Front/Street,0,A - Average,Y - Yes,40.7032562,-73.9906705
30300,0304906238,0304906000,0304906000,47,LAGRANGE ST,15B ( 1502 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,15,,,,570,570,570,0,"854,700",0,"854,700","$9,316.23 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,1,1,0,1,3,,M - Modern,,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,F - Front/Street,0,A - Average,N - No,40.7032562,-73.9906705
30301,0304906240,0304906000,0304906000,47,LAGRANGE ST,15C ( 1503 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,15,,,,512,512,512,0,"804,400",0,"804,400","$8,767.96 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,1,1,0,1,3,,M - Modern,,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,F - Front/Street,0,A - Average,N - No,40.7032562,-73.9906705
30302,0304906242,0304906000,0304906000,47,LAGRANGE ST,15D ( 1504 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,15,,,,"1,043",1043,1043,0,"1,380,000",0,"1,380,000","$15,042.00 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,2,2,0,1,4,,M - Modern,M - Modern,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,F - Front/Street,0,A - Average,Y - Yes,40.7032562,-73.9906705
30303,0304906244,0304906000,0304906000,47,LAGRANGE ST,15E ( 1505 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,15,,,,456,456,456,0,"711,500",0,"711,500","$7,755.35 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,0,1,0,1,2,,M - Modern,,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,M - Middle,0,A - Average,N - No,40.7032562,-73.9906705
30304,0304906246,0304906000,0304906000,47,LAGRANGE ST,15F ( 1506 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,15,,,,455,455,455,0,"710,600",0,"710,600","$7,745.54 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,0,1,0,1,2,,M - Modern,,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,M - Middle,0,A - Average,N - No,40.7032562,-73.9906705
30305,0304906248,0304906000,0304906000,47,LAGRANGE ST,15G ( 1507 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,15,,,,654,654,654,0,"935,000",0,"935,000","$10,191.50 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,1,1,0,1,3,,M - Modern,,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,A - Rear Above,0,A - Average,Y - Yes,40.7032562,-73.9906705
30308,0304906254,0304906000,0304906000,47,LAGRANGE ST,15J ( 1510 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,15,,,,578,578,578,0,"829,000",0,"829,000","$9,036.10 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,0,1,0,1,2,,M - Modern,,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,A - Rear Above,0,A - Average,Y - Yes,40.7032562,-73.9906705
30309,0304906256,0304906000,0304906000,47,LAGRANGE ST,16A ( 1601 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,16,,,,537,537,537,0,"791,400",0,"791,400","$8,626.26 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,0,1,0,1,2,,M - Modern,,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,F - Front/Street,0,A - Average,Y - Yes,40.7032562,-73.9906705
30310,0304906258,0304906000,0304906000,47,LAGRANGE ST,16B ( 1602 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,16,,,,570,570,570,0,"855,600",0,"855,600","$9,326.04 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,1,1,0,1,3,,M - Modern,,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,F - Front/Street,0,A - Average,N - No,40.7032562,-73.9906705
30311,0304906260,0304906000,0304906000,47,LAGRANGE ST,16C ( 1603 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,16,,,,512,512,512,0,"805,400",0,"805,400","$8,778.86 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,1,1,0,1,3,,M - Modern,,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,F - Front/Street,0,A - Average,N - No,40.7032562,-73.9906705
30312,0304906262,0304906000,0304906000,47,LAGRANGE ST,16D ( 1604 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,16,,,,"1,043",1043,1043,0,"1,381,000",0,"1,381,000","$15,052.90 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,2,2,0,1,4,,M - Modern,M - Modern,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,F - Front/Street,0,A - Average,Y - Yes,40.7032562,-73.9906705
30313,0304906264,0304906000,0304906000,47,LAGRANGE ST,16E ( 1605 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,16,,,,456,456,456,0,"712,400",0,"712,400","$7,765.16 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,0,1,0,1,2,,M - Modern,,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,M - Middle,0,A - Average,N - No,40.7032562,-73.9906705
30314,0304906266,0304906000,0304906000,47,LAGRANGE ST,16F ( 1606 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,16,,,,455,455,455,0,"711,600",0,"711,600","$7,756.44 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,0,1,0,1,2,,M - Modern,,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,M - Middle,0,A - Average,N - No,40.7032562,-73.9906705
30315,0304906268,0304906000,0304906000,47,LAGRANGE ST,16G ( 1607 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,16,,,,654,654,654,0,"935,900",0,"935,900","$10,201.31 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,1,1,0,1,3,,M - Modern,,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,A - Rear Above,0,A - Average,Y - Yes,40.7032562,-73.9906705
30318,0304906274,0304906000,0304906000,47,LAGRANGE ST,16J ( 1610 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,16,,,,578,578,578,0,"830,000",0,"830,000","$9,047.00 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,0,1,0,1,2,,M - Modern,,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,A - Rear Above,0,A - Average,Y - Yes,40.7032562,-73.9906705
30319,0304906276,0304906000,0304906000,47,LAGRANGE ST,17A ( 1701 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,17,,,,"1,118",1118,1118,0,"1,519,500",0,"1,519,500","$16,562.55 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,2,2,0,1,4,,M - Modern,M - Modern,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,F - Front/Street,0,G - Good,Y - Yes,40.7032562,-73.9906705
30321,0304906280,0304906000,0304906000,47,LAGRANGE ST,17C ( 1703 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,17,,,,"1,219",1219,1219,0,"1,644,600",0,"1,644,600","$17,926.14 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,2,2,0,1,4,,M - Modern,M - Modern,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,F - Front/Street,0,G - Good,N - No,40.7032562,-73.9906705
30322,0304906282,0304906000,0304906000,47,LAGRANGE ST,17D ( 1705 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,17,,,,"1,214",1214,1214,0,"1,645,800",0,"1,645,800","$17,939.22 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,2,2,0,1,4,,M - Modern,M - Modern,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,F - Front/Street,0,G - Good,Y - Yes,40.7032562,-73.9906705
30325,0304906288,0304906000,0304906000,47,LAGRANGE ST,18A ( 1801 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,18,,,,"1,118",1118,1118,0,"1,520,500",0,"1,520,500","$16,573.45 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,2,2,0,1,4,,M - Modern,M - Modern,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,F - Front/Street,0,G - Good,Y - Yes,40.7032562,-73.9906705
30326,0304906290,0304906000,0304906000,47,LAGRANGE ST,18B ( 1802 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,18,,,,"1,241",1241,1241,0,"1,683,400",0,"1,683,400","$18,349.06 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,2,2,0,1,4,,M - Modern,M - Modern,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,F - Front/Street,0,G - Good,Y - Yes,40.7032562,-73.9906705
30327,0304906292,0304906000,0304906000,47,LAGRANGE ST,18C ( 1803 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,18,,,,"1,218",1218,1218,0,"1,644,200",0,"1,644,200","$17,921.78 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,2,2,0,1,4,,M - Modern,M - Modern,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,F - Front/Street,0,G - Good,N - No,40.7032562,-73.9906705
30328,0304906294,0304906000,0304906000,47,LAGRANGE ST,18D ( 1804 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,18,,,,"1,268",1268,1268,0,"1,720,000",0,"1,720,000","$18,748.00 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,2,2,0,1,4,,M - Modern,M - Modern,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,F - Front/Street,0,G - Good,Y - Yes,40.7032562,-73.9906705
30329,0304906296,0304906000,0304906000,47,LAGRANGE ST,18E ( 1805 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,18,,,,"1,214",1214,1214,0,"1,632,900",0,"1,632,900","$17,798.61 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,2,2,0,1,4,,M - Modern,M - Modern,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,M - Middle,0,G - Good,Y - Yes,40.7032562,-73.9906705
30330,0304906298,0304906000,0304906000,47,LAGRANGE ST,19A ( 1901 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,19,,,,"1,118",1118,1118,0,"1,521,400",0,"1,521,400","$16,583.26 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,2,2,0,1,4,,M - Modern,M - Modern,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,F - Front/Street,0,G - Good,Y - Yes,40.7032562,-73.9906705
30331,0304906300,0304906000,0304906000,47,LAGRANGE ST,19B ( 1902 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,19,,,,"1,241",1241,1241,0,"1,684,400",0,"1,684,400","$18,359.96 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,2,2,0,1,4,,M - Modern,M - Modern,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,F - Front/Street,0,G - Good,Y - Yes,40.7032562,-73.9906705
30332,0304906302,0304906000,0304906000,47,LAGRANGE ST,19C ( 1903 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,19,,,,"1,218",1218,1218,0,"1,645,100",0,"1,645,100","$17,931.59 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,2,2,0,1,4,,M - Modern,M - Modern,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,F - Front/Street,0,G - Good,N - No,40.7032562,-73.9906705
30333,0304906304,0304906000,0304906000,47,LAGRANGE ST,19D ( 1904 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,19,,,,"1,268",1268,1268,0,"1,721,000",0,"1,721,000","$18,758.90 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,2,2,0,1,4,,M - Modern,M - Modern,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,F - Front/Street,0,G - Good,Y - Yes,40.7032562,-73.9906705
30334,0304906306,0304906000,0304906000,47,LAGRANGE ST,19E ( 1905 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,19,,,,"1,214",1214,1214,0,"1,633,900",0,"1,633,900","$17,809.51 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,2,2,0,1,4,,M - Modern,M - Modern,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,M - Middle,0,G - Good,Y - Yes,40.7032562,-73.9906705
30335,0304906308,0304906000,0304906000,47,LAGRANGE ST,20A ( 2001 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,20,,,,"1,118",1118,1118,0,"1,712,700",0,"1,712,700","$18,668.43 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,2,2,0,1,4,,M - Modern,M - Modern,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,F - Front/Street,0,G - Good,Y - Yes,40.7032562,-73.9906705
30336,0304906310,0304906000,0304906000,47,LAGRANGE ST,20B ( 2002 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,20,,,,"1,241",1241,1241,0,"1,896,000",0,"1,896,000","$20,666.40 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,2,2,0,1,4,,M - Modern,M - Modern,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,F - Front/Street,0,G - Good,Y - Yes,40.7032562,-73.9906705
30338,0304906314,0304906000,0304906000,47,LAGRANGE ST,20D ( 2004 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,20,,,,"1,268",1268,1268,0,"1,937,200",0,"1,937,200","$21,115.48 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,2,2,0,1,4,,M - Modern,M - Modern,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,F - Front/Street,0,G - Good,Y - Yes,40.7032562,-73.9906705
30339,0304906316,0304906000,0304906000,47,LAGRANGE ST,20E ( 2005 ),BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,20,,,,"1,214",1214,1214,0,"1,839,200",0,"1,839,200","$20,047.28 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,2,2,0,1,4,,M - Modern,M - Modern,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,M - Middle,0,G - Good,Y - Yes,40.7032562,-73.9906705
30340,0304906318,0304906000,0304906000,47,LAGRANGE ST,PH21A,BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,21,,,,"1,118",1118,1118,0,"1,713,800",0,"1,713,800","$18,680.42 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,2,2,0,1,4,,M - Modern,M - Modern,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,F - Front/Street,0,G - Good,Y - Yes,40.7032562,-73.9906705
30341,0304906320,0304906000,0304906000,47,LAGRANGE ST,PH21B,BOSTON,02116,1,1,102,CD,RESIDENTIAL CONDO,HR - High Rise,N,PARKER CONDOMINIUM TRUST,C/O FORTIS PROPERTY GROUP LLC,MAIN,BROOKLYN,NY,11201,1,21,,,,"1,241",1241,1241,0,"1,897,100",0,"1,897,100","$20,678.39 ",2020,,,F - Flat,R - Rubber Roof,N - Normal,G - Glass,E - Excellent,E - Excellent,G - Good,2,2,0,1,4,,M - Modern,M - Modern,,O - One Person,M - Modern,,,E - Electric,Y - Self Contained,C - Central AC,0,F - Front/Street,0,G - Good,Y - Yes,40.7032562,-73.9906705
